,marca,modelo,version,precio,segmento
380,AUDI,A5,Sportback 2.0TDI 150,33978.0,Deportivo bajo
381,AUDI,A5,Sportback 2.0TDI 150,33978.0,Familiar
382,AUDI,A5,Coupé 2.0TDI S Line 190,34255.0,Deportivo bajo
383,AUDI,A5,Coupé 2.0TDI S Line 190,34255.0,Familiar
384,AUDI,A5,Sportback 2.0TDI Sport 190,34255.0,Deportivo bajo
385,AUDI,A5,Sportback 2.0TDI Sport 190,34255.0,Familiar
386,AUDI,A5,Coupé 2.0TDI 150,34274.0,Deportivo bajo
387,AUDI,A5,Coupé 2.0TDI 150,34274.0,Familiar
388,AUDI,A5,Sportback 2.0TDI Sport S tronic 150,34475.0,Deportivo bajo
389,AUDI,A5,Sportback 2.0TDI Sport S tronic 150,34475.0,Familiar
390,AUDI,A5,Coupé 2.0TDI S Line S tronic 150,34475.0,Deportivo bajo
391,AUDI,A5,Coupé 2.0TDI S Line S tronic 150,34475.0,Familiar
392,AUDI,A5,Coupé 2.0TDI Advanced 190,34506.0,Deportivo bajo
393,AUDI,A5,Coupé 2.0TDI Advanced 190,34506.0,Familiar
394,AUDI,A5,Sportback 2.0TDI Advanced 190,34506.0,Deportivo bajo
395,AUDI,A5,Sportback 2.0TDI Advanced 190,34506.0,Familiar
396,AUDI,A5,Coupé 2.0 TFSI 190,34968.0,Deportivo bajo
397,AUDI,A5,Coupé 2.0 TFSI 190,34968.0,Familiar
398,AUDI,A5,Sportback 2.0 TFSI Sport S tronic 190,35035.0,Deportivo bajo
399,AUDI,A5,Sportback 2.0 TFSI Sport S tronic 190,35035.0,Familiar
400,AUDI,A5,Sportback 1.4 TFSI S tronic 150,35349.0,Deportivo bajo
401,AUDI,A5,Sportback 1.4 TFSI S tronic 150,35349.0,Familiar
402,AUDI,A5,Coupé 2.0TDI Advanced S tronic 150,35573.0,Deportivo bajo
403,AUDI,A5,Coupé 2.0TDI Advanced S tronic 150,35573.0,Familiar
404,AUDI,A5,Sportback 2.0TDI Advanced S tronic 150,35573.0,Deportivo bajo
405,AUDI,A5,Sportback 2.0TDI Advanced S tronic 150,35573.0,Familiar
406,AUDI,A5,Sportback 2.0TDI quattro-ultra Sport 150,35785.0,Deportivo bajo
407,AUDI,A5,Sportback 2.0TDI quattro-ultra Sport 150,35785.0,Familiar
408,AUDI,A5,Sportback 2.0 TFSI Advanced S tronic 190,35955.0,Deportivo bajo
409,AUDI,A5,Sportback 2.0 TFSI Advanced S tronic 190,35955.0,Familiar
410,AUDI,A5,Sportback 2.0TDI 190,36057.0,Deportivo bajo
411,AUDI,A5,Sportback 2.0TDI 190,36057.0,Familiar
412,AUDI,A5,Sportback 2.0TDI quattro-ultra 150,36128.0,Deportivo bajo
413,AUDI,A5,Sportback 2.0TDI quattro-ultra 150,36128.0,Familiar
414,AUDI,A5,Sportback 2.0TDI S tronic 150,36279.0,Deportivo bajo
415,AUDI,A5,Sportback 2.0TDI S tronic 150,36279.0,Familiar
416,AUDI,A5,Coupé 2.0TDI 190,36354.0,Deportivo bajo
417,AUDI,A5,Coupé 2.0TDI 190,36354.0,Familiar
418,AUDI,A5,Sportback 2.0TDI Sport S tronic 190,36543.0,Deportivo bajo
419,AUDI,A5,Sportback 2.0TDI Sport S tronic 190,36543.0,Familiar
420,AUDI,A5,Coupé 2.0TDI S Line S tronic 190,36543.0,Deportivo bajo
421,AUDI,A5,Coupé 2.0TDI S Line S tronic 190,36543.0,Familiar
422,AUDI,A5,Coupé 2.0TDI S tronic 150,36575.0,Deportivo bajo
423,AUDI,A5,Coupé 2.0TDI S tronic 150,36575.0,Familiar
424,AUDI,A5,Sportback 2.0TDI Advanced S tronic 190,36794.0,Deportivo bajo
425,AUDI,A5,Sportback 2.0TDI Advanced S tronic 190,36794.0,Familiar
426,AUDI,A5,Coupé 2.0TDI Advanced S tronic 190,36823.0,Deportivo bajo
427,AUDI,A5,Coupé 2.0TDI Advanced S tronic 190,36823.0,Familiar
428,AUDI,A5,Sportback 2.0TDI quattro-ultra Advanced 150,36926.0,Deportivo bajo
429,AUDI,A5,Sportback 2.0TDI quattro-ultra Advanced 150,36926.0,Familiar
430,AUDI,A5,Sportback 2.0 TFSI 190,37061.0,Deportivo bajo
431,AUDI,A5,Sportback 2.0 TFSI 190,37061.0,Familiar
432,AUDI,A5,Coupé 2.0 TFSI Advanced S tronic 190,37764.0,Deportivo bajo
433,AUDI,A5,Coupé 2.0 TFSI Advanced S tronic 190,37764.0,Familiar
434,AUDI,A5,Sportback 2.0TDI Sport quattro-ultra 190,37934.0,Deportivo bajo
435,AUDI,A5,Sportback 2.0TDI Sport quattro-ultra 190,37934.0,Familiar
436,AUDI,A5,Sportback 2.0TDI Advanced quattro-ultra 190,38195.0,Deportivo bajo
437,AUDI,A5,Sportback 2.0TDI Advanced quattro-ultra 190,38195.0,Familiar
438,AUDI,A6,2.0TDI ultra Advanced edition 150,31836.0,Berlina
439,AUDI,A6,2.0TDI ultra S line edition 150,33131.0,Berlina
440,AUDI,A6,2.0TDI ultra Advanced edition 190,33741.0,Berlina
441,AUDI,A6,2.0TDI ultra Advanced edition S-T 150,33973.0,Berlina
442,AUDI,A6,Avant 2.0TDI ultra Advanced edition 150,34185.0,Berlina
443,AUDI,A6,2.0TDI ultra S line edition 190,35036.0,Berlina
444,AUDI,A6,2.0TDI ultra S line edition S-T 150,35268.0,Berlina
445,AUDI,A6,Avant 2.0TDI ultra S line edition 150,35480.0,Berlina
446,AUDI,A6,2.0TDI ultra 150,35717.0,Berlina
447,AUDI,A6,2.0TDI ultra Advanced edition S-T 190,35878.0,Berlina
448,AUDI,A6,Avant 2.0TDI ultra Advanced edition 190,36091.0,Berlina
449,AUDI,A6,Avant 2.0TDI ultra Advanced ed. S-T 150,36322.0,Berlina
450,AUDI,A6,2.0TDI ultra S line edition S-T 190,37173.0,Berlina
451,AUDI,A6,Avant 2.0TDI ultra S line edition 190,37386.0,Berlina
452,AUDI,A6,1.8 TFSI S line edition,37401.0,Berlina
453,AUDI,A6,Avant 1.8 TFSI S line edition,37475.0,Berlina
454,AUDI,A6,2.0TDI ultra 190,37540.0,Berlina
455,AUDI,A6,1.8 TFSI ultra,37562.0,Berlina
456,AUDI,A6,Avant 2.0TDI ultra S line ed. S-T 150,37617.0,Berlina
457,AUDI,A6,2.0TDI ultra S-Tronic 150,37761.0,Berlina
458,AUDI,A6,Avant 2.0TDI ultra 150,37965.0,Berlina
459,AUDI,A6,2.0TDI ultra Q. Advanced ed. S-T 190,38059.0,Berlina
460,AUDI,A6,Avant 2.0TDI ultra Advanced ed. S-T 190,38228.0,Berlina
461,AUDI,A6,Avant 2.0TDI ultra Adv. ed.150 (4.75),38322.0,Berlina
462,AUDI,A6,Avant 2.0TDI ultra S line ed.150 (4.75),38701.0,Berlina
463,AUDI,A6,Avant 1.8 TFSI Black line edition,38729.0,Berlina
464,AUDI,A6,Avant 2.0TDIultra Black line edition S-T 150,38821.0,Berlina
465,AUDI,A6,2.0TDI ultra S line edition quattro S-T 190,39354.0,Berlina
466,AUDI,A6,Avant 2.0TDI ultra S line ed. S-T 190,39523.0,Berlina
467,AUDI,A6,2.0TDI ultra S-Tronic 190,39584.0,Berlina
468,AUDI,A6,1.8 TFSI ultra S line edition S-Tronic,39634.0,Berlina
469,AUDI,A6,Avant 2.0TDI ultra Advanced ed.190 (4.75),39657.0,Berlina
470,AUDI,A6,Avant 1.8 TFSI ultra S line edition S-T,39695.0,Berlina
471,AUDI,A6,1.8 TFSI ultra S-Tronic,39697.0,Berlina
472,AUDI,A6,Avant 2.0TDI ultra 190,39788.0,Berlina
473,AUDI,A6,Avant 1.8 TFSI,39910.0,Berlina
474,AUDI,A6,Avant 2.0TDI ultra S-Tronic 150,40009.0,Berlina
475,AUDI,A6,Avant 2.0TDI ultra Black line edition 190,40105.0,Berlina
476,AUDI,A6,Avant 2.0TDI ultra Adv. ed. Q. S-T 190,40501.0,Berlina
477,AUDI,A6,Avant 2.0TDIultra Adv. ed.S-T 150(4.75),40543.0,Berlina
478,AUDI,A6 ALLROAD,Q. 3.0TDI Advanced ed. S-T 218,50731.0,Familiar
479,AUDI,A6 ALLROAD,quattro 3.0TDI S-Tronic 218,54660.0,Familiar
480,AUDI,A6 ALLROAD,Q. 3.0TDI Advanced ed. S-T 272,54687.0,Familiar
481,AUDI,A6 ALLROAD,quattro 3.0TDI S-Tronic 272,58439.0,Familiar
482,AUDI,A6 ALLROAD,Q. 3.0BiTDI Advanced ed. Tip.,61527.0,Familiar
483,AUDI,A6 ALLROAD,quattro 3.0BiTDI Tiptronic,65230.0,Familiar
484,AUDI,A7,Sportback 2.0 TFSI S-Tronic,46212.0,Berlina
485,AUDI,A7,Sportback 3.0TDI ultra S-Tronic,48781.0,Berlina
486,AUDI,A7,Sportback 2.0 TFSI quattro S-Tronic,49017.0,Berlina
487,AUDI,A7,Sportback 3.0TDI quattro S-Tronic 218,51592.0,Berlina
488,AUDI,A7,Sportback 2.0 TFSI quattro S-Tronic (9.75),52921.0,Berlina
489,AUDI,A7,Sportback 3.0TDI quattro S-Tronic 272,55051.0,Berlina
490,AUDI,A7,Sportback 3.0BiTDI quattro Tiptronic,58033.0,Berlina
491,AUDI,A7,Sportback 3.0TDI S line quattro ed. S-T,59692.0,Berlina
492,AUDI,A7,Sportback 3.0TDI Black line Q. ed. S-T,60823.0,Berlina
493,AUDI,A7,SB 3.0BiTDI S line quattro ed.Tip.,62844.0,Berlina
494,AUDI,A7,SB 3.0BiTDI Black line quattro ed.Tip.,64020.0,Berlina
495,AUDI,A7,Sportback 3.0BiTDI Competition Q. Tip.,70176.0,Berlina
496,AUDI,A7,S7 Sportback 4.0 TFSI quattro S-Tronic,85007.0,Berlina
497,AUDI,A7,RS7 Sportback 4.0 TFSI quattro Tiptronic,120237.0,Berlina
498,AUDI,A7,RS7 Sportback 4.0 TFSI performance Q. Tip.,128707.0,Berlina
499,AUDI,A8,3.0TDI CD quattro Tiptronic,64027.0,Gran lujo
500,AUDI,A8,L 3.0TDI CD quattro Tiptronic,68850.0,Gran lujo
501,AUDI,A8,L 3.0TDI CD quattro Tiptronic (9.75),76140.0,Gran lujo
502,AUDI,A8,4.2TDI CD quattro Tiptronic,84748.0,Gran lujo
503,AUDI,A8,4.0 TFSI quattro Tiptronic,87389.0,Gran lujo
504,AUDI,A8,L 4.2TDI CD quattro Tiptronic,88996.0,Gran lujo
505,AUDI,A8,L 4.0 TFSI quattro Tiptronic,91902.0,Gran lujo
506,AUDI,A8,S8 4.0 TFSI quattro Tiptronic,118557.0,Gran lujo
507,AUDI,A8,L 6.3 FSI W12 quattro Tiptronic,133329.0,Gran lujo
508,AUDI,A8,S8 plus 4.0 TFSI quattro Tiptronic,141744.0,Gran lujo
509,AUDI,Q2,1.0 TFSI Design edition 116,22079.0,TTE Pequeño
510,AUDI,Q2,1.0 TFSI Sport edition 116,22484.0,TTE Pequeño
511,AUDI,Q2,1.6TDI Design edition 116,22609.0,TTE Pequeño
512,AUDI,Q2,1.6TDI Sport edition 116,23014.0,TTE Pequeño
513,AUDI,Q2,1.4 TFSI COD Design edition 150,23883.0,TTE Pequeño
514,AUDI,Q2,1.0 TFSI Design edition S tronic 116,24077.0,TTE Pequeño
515,AUDI,Q2,1.4 TFSI COD Sport edition 150,24288.0,TTE Pequeño
516,AUDI,Q2,1.0 TFSI Sport edition S tronic 116,24482.0,TTE Pequeño
517,AUDI,Q2,1.6TDI Design edition S tronic 116,24607.0,TTE Pequeño
518,AUDI,Q2,1.6TDI Sport edition S tronic 116,25011.0,TTE Pequeño
519,AUDI,Q2,1.4 TFSI COD Design edition S tronic 150,25863.0,TTE Pequeño
520,AUDI,Q2,1.4 TFSI COD Sport edition S tronic 150,26268.0,TTE Pequeño
521,AUDI,Q2,2.0TDI Design edition quattro S-T 150,28380.0,TTE Pequeño
522,AUDI,Q2,2.0TDI Sport edition quattro S-T 150,28785.0,TTE Pequeño
523,AUDI,Q2,1.0 TFSI edition 116,29988.0,TTE Pequeño
524,AUDI,Q2,1.6TDI edition 116,30219.0,TTE Pequeño
525,AUDI,Q2,2.0TDI Design edition Q. S tronic 190,31645.0,TTE Pequeño
526,AUDI,Q2,1.4 TFSI COD edition 150,31792.0,TTE Pequeño
527,AUDI,Q2,1.0 TFSI edition S-T 116,31985.0,TTE Pequeño
528,AUDI,Q2,2.0TDI Sport edition Q. S tronic 190,32050.0,TTE Pequeño
529,AUDI,Q2,1.4 TFSI COD ed. S tronic 150,33772.0,TTE Pequeño
530,AUDI,Q2,2.0TDI edition Q. S-T 150,36289.0,TTE Pequeño
531,AUDI,Q2,2.0 TFSI Design edition Q. S tronic 190,38312.0,TTE Pequeño
532,AUDI,Q2,2.0 TFSI Sport edition Q. S tronic 190,38772.0,TTE Pequeño
533,AUDI,Q2,2.0TDI edition Q. S tronic 190,39553.0,TTE Pequeño
534,AUDI,Q2,1.6TDI edition S tronic 116,40047.0,TTE Pequeño
535,AUDI,Q2,2.0 TFSI edition Q. S tronic 190,47299.0,TTE Pequeño
536,AUDI,Q3,1.4 TFSI Sport edition 125,23207.0,TTE Compacto
537,AUDI,Q3,1.4 TFSI Design edition 125,23308.0,TTE Compacto
538,AUDI,Q3,1.4 TFSI Black line edition 125,24110.0,TTE Compacto
539,AUDI,Q3,1.4 TFSI CoD Design edition,24245.0,TTE Compacto
540,AUDI,Q3,1.4 TFSI CoD Sport edition,24245.0,TTE Compacto
541,AUDI,Q3,2.0TDI Design edition 120,24295.0,TTE Compacto
542,AUDI,Q3,2.0TDI Sport edition 120,24295.0,TTE Compacto
543,AUDI,Q3,1.4 TFSI CoD Black line edition,25148.0,TTE Compacto
544,AUDI,Q3,2.0TDI Black line edition 120,25203.0,TTE Compacto
545,AUDI,Q3,2.0TDI Sport edition 150,25698.0,TTE Compacto
546,AUDI,Q3,1.4 TFSI CoD Design edition S tronic,26208.0,TTE Compacto
547,AUDI,Q3,1.4 TFSI CoD Sport edition S tronic,26208.0,TTE Compacto
548,AUDI,Q3,2.0TDI Design edition S tronic 120,26268.0,TTE Compacto
549,AUDI,Q3,2.0TDI Sport edition S tronic 120,26268.0,TTE Compacto
550,AUDI,Q3,2.0TDI 120,26561.0,TTE Compacto
551,AUDI,Q3,1.4 TFSI Black line competition 125,26808.0,TTE Compacto
552,AUDI,Q3,1.4 TFSI 125,26828.0,TTE Compacto
553,AUDI,Q3,2.0TDI Attraction 120,26915.0,TTE Compacto
554,AUDI,Q3,2.0TDI Design edition 150,27019.0,TTE Compacto
555,AUDI,Q3,1.4 TFSI CoD Black line edition S tronic,27111.0,TTE Compacto
556,AUDI,Q3,2.0TDI Black line edition S tronic 120,27176.0,TTE Compacto
557,AUDI,Q3,1.4 TFSI Attraction 125,27182.0,TTE Compacto
558,AUDI,Q3,1.4 TFSI CoD Black line competition,27847.0,TTE Compacto
559,AUDI,Q3,1.4 TFSI CoD,27873.0,TTE Compacto
560,AUDI,Q3,2.0TDI Black line competition 120,27917.0,TTE Compacto
561,AUDI,Q3,1.4 TFSI CoD Attraction,28227.0,TTE Compacto
562,AUDI,Q3,2.0TDI 120 (4.75),28413.0,TTE Compacto
563,AUDI,Q3,2.0TDI Sport edition 150 (4.75),28458.0,TTE Compacto
564,AUDI,Q3,2.0TDI Attraction 120 (4.75),28781.0,TTE Compacto
565,AUDI,Q3,2.0TDI Black line edition 150,28988.0,TTE Compacto
566,AUDI,Q3,2.0TDI Design edition 150 (4.75),29053.0,TTE Compacto
567,AUDI,Q3,2.0TDI 150,29145.0,TTE Compacto
568,AUDI,Q3,2.0TDI Design edition quattro 150,29478.0,TTE Compacto
569,AUDI,Q3,2.0TDI Sport edition quattro 150,29478.0,TTE Compacto
570,AUDI,Q3,2.0TDI Attraction 150,29499.0,TTE Compacto
571,AUDI,Q3,2.0TDI S tronic 120,29581.0,TTE Compacto
572,AUDI,Q3,1.4 TFSI CoD Black line competition S tronic,29809.0,TTE Compacto
573,AUDI,Q3,1.4 TFSI CoD S tronic,29846.0,TTE Compacto
574,AUDI,Q3,2.0TDI Black line competition S tronic 120,29890.0,TTE Compacto
575,AUDI,Q3,2.0TDI Attraction S tronic 120,29943.0,TTE Compacto
576,AUDI,Q5,2.0TDI 150 Advanced,33894.0,TTE Familiar
577,AUDI,Q5,2.0TDI 150,34663.0,TTE Familiar
578,AUDI,Q5,2.0TDI 150 Advanced (4.75),36085.0,TTE Familiar
579,AUDI,Q5,2.0TDI 150 Design,36184.0,TTE Familiar
580,AUDI,Q5,2.0TDI 150 S line,36464.0,TTE Familiar
581,AUDI,Q5,2.0TDI 150 (4.75),37821.0,TTE Familiar
582,AUDI,Q5,2.0TDI 150 Design (4.75),38625.0,TTE Familiar
583,AUDI,Q5,2.0TDI Advanced quattro-ultra S tronic 163,39353.0,TTE Familiar
584,AUDI,Q5,2.0TDI quattro-ultra S tronic 163,40309.0,TTE Familiar
585,AUDI,Q5,2.0TDI Design quattro-ultra S tronic 163,41636.0,TTE Familiar
586,AUDI,Q5,2.0TDI Advanced quattro-ultra S tronic 190,41729.0,TTE Familiar
587,AUDI,Q5,2.0TDI S line quattro-ultra S tronic 163,42076.0,TTE Familiar
588,AUDI,Q5,2.0TDI quattro-ultra S tronic 190,42793.0,TTE Familiar
589,AUDI,Q5,2.0TDI Design quattro-ultra S tronic 190,44012.0,TTE Familiar
590,AUDI,Q5,2.0TDI S line quattro-ultra S tronic 190,44452.0,TTE Familiar
591,AUDI,Q5,2.0 TFSI Advanced quattro-ultra S-T 252,47317.0,TTE Familiar
592,AUDI,Q5,2.0 TFSI quattro-ultra S tronic 252,48635.0,TTE Familiar
593,AUDI,Q5,2.0 TFSI Design quattro-ultra S-T 252,49600.0,TTE Familiar
594,AUDI,Q5,2.0 TFSI S line quattro-ultra S-T 252,50040.0,TTE Familiar
595,AUDI,Q5,2.0 TFSI Advanced Q.-ultra S-T 252 (9.75),50986.0,TTE Familiar
596,AUDI,Q5,2.0 TFSI S line Q.-ultra S-T 252 (9.75),52644.0,TTE Familiar
597,AUDI,Q5,2.0 TFSI quattro-ultra S tronic 252 (9.75),53373.0,TTE Familiar
598,AUDI,Q5,2.0 TFSI Design Q.-ultra S-T 252 (9.75),53528.0,TTE Familiar
599,AUDI,Q5,S 3.0 TFSI quattro tiptronic,79856.0,TTE Familiar
600,AUDI,Q7,3.0TDI ultra design Q. tiptronic 218,55275.0,TTE Superior
601,AUDI,Q7,3.0TDI ultra sport Q. tiptronic 218,55275.0,TTE Superior
602,AUDI,Q7,3.0TDI ultra Black line ed. Q. Tip. 218,56706.0,TTE Superior
603,AUDI,Q7,3.0TDI quattro tiptronic 272,58094.0,TTE Superior
604,AUDI,Q7,3.0TDI sport quattro tiptronic 272,58883.0,TTE Superior
605,AUDI,Q7,3.0TDI design quattro tiptronic 272,58883.0,TTE Superior
606,AUDI,Q7,3.0TDI Black line edition quattro Tip. 272,60314.0,TTE Superior
607,AUDI,Q7,3.0TDI ultra Black line ed. Q. Tip. 7pl. 218 (9.75),60514.0,TTE Superior
608,AUDI,Q7,3.0TDI ultra design Q. Tip. 218 (9.75),60602.0,TTE Superior
609,AUDI,Q7,3.0TDI ultra sport Q. Tip. 218 (9.75),60815.0,TTE Superior
610,AUDI,Q7,3.0TDI sport quattro Tip. 272 (9.75),62443.0,TTE Superior
611,AUDI,Q7,3.0TDI design quattro Tip. 272 (9.75),63291.0,TTE Superior
612,AUDI,Q7,3.0TDI ultra quattro tiptronic 218,63415.0,TTE Superior
613,AUDI,Q7,3.0TDI quattro tiptronic 7pl. 272 (9.75),63551.0,TTE Superior
614,AUDI,Q7,3.0TDI Black line ed. Q. Tip. 272 (9.75),64266.0,TTE Superior
615,AUDI,Q7,3.0TDI ultra Q. tiptronic 218 (9.75),69492.0,TTE Superior
616,AUDI,Q7,3.0TDI e-tron quattro Tiptronic,73772.0,TTE Superior
617,AUDI,Q7,3.0TDI e-tron design quattro Tiptronic,77235.0,TTE Superior
618,AUDI,Q7,S 4.0TDI quattro tiptronic,98176.0,TTE Superior
619,AUDI,R8,5.2 FSI V10 quattro S Tronic,189262.0,Deportivo alto
620,AUDI,R8,Spyder 5.2 FSI V10 quattro S-Tronic,203619.0,Deportivo alto
621,AUDI,R8,5.2 FSI V10 plus quattro S Tronic,212096.0,Deportivo alto
622,AUDI,TT,Coupé 1.8 TFSI,31205.0,Deportivo bajo
623,AUDI,TT,Coupé 1.8 TFSI S-Tronic,33541.0,Deportivo bajo
624,AUDI,TT,Roadster 1.8 TFSI,33858.0,Deportivo bajo
625,AUDI,TT,Coupé 1.8 TFSI S line edition,35543.0,Deportivo bajo
626,AUDI,TT,Coupé 2.0 TFSI,35789.0,Deportivo bajo
627,AUDI,TT,Roadster 1.8 TFSI S-Tronic,36199.0,Deportivo bajo
628,AUDI,TT,Coupé 1.8 TFSI Black line edition,36708.0,Deportivo bajo
629,AUDI,TT,Coupé 1.8 TFSI S line edition S-Tronic,37996.0,Deportivo bajo
630,AUDI,TT,Coupé 2.0 TFSI S-Tronic,38125.0,Deportivo bajo
631,AUDI,TT,Roadster 1.8 TFSI S line edition,38239.0,Deportivo bajo
632,AUDI,TT,Roadster 2.0 TFSI,38447.0,Deportivo bajo
633,AUDI,TT,Coupé 1.8 TFSI Black line edition S-T,39161.0,Deportivo bajo
634,AUDI,TT,Coupé 2.0 TFSI S line edition,40356.0,Deportivo bajo
635,AUDI,TT,Roadster 1.8 TFSI S line edition S-Tronic,40686.0,Deportivo bajo
636,AUDI,TT,Roadster 2.0 TFSI S-Tronic,40784.0,Deportivo bajo
637,AUDI,TT,Coupé 2.0 TFSI quattro S-Tronic,40827.0,Deportivo bajo
638,AUDI,TT,Roadster 2.0TDI (4.75),41157.0,Deportivo bajo
639,AUDI,TT,Coupé 2.0 TFSI Black line edition,41521.0,Deportivo bajo
640,AUDI,TT,Coupé 2.0 TFSI S line edition S-T,42809.0,Deportivo bajo
641,AUDI,TT,Roadster 2.0 TFSI S line edition,43041.0,Deportivo bajo
642,AUDI,TT,Roadster 2.0 TFSI quattro S-Tronic,43485.0,Deportivo bajo
643,AUDI,TT,Coupé 2.0 TFSI Black line edition S-T,43974.0,Deportivo bajo
644,AUDI,TT,Roadster 2.0TDI S line edition,44181.0,Deportivo bajo
645,AUDI,TT,Coupé 2.0TDI,45487.0,Deportivo bajo
646,AUDI,TT,Roadster 2.0 TFSI S-Tronic S line ed.,45488.0,Deportivo bajo
647,AUDI,TT,Coupé 2.0 TFSI Q. S line edition S-T,45644.0,Deportivo bajo
648,AUDI,TT,Coupé 2.0 TFSI Q. Black line edition S-T,46810.0,Deportivo bajo
649,AUDI,TT,Roadster 2.0 TFSI quattro S-T S line ed.,48317.0,Deportivo bajo
650,AUDI,TT,Coupé 2.0TDI S line edition,50920.0,Deportivo bajo
651,AUDI,TT,S Coupé 2.0 TFSI quattro 310,51799.0,Deportivo bajo
652,AUDI,TT,S Coupé 2.0 TFSI quattro S-Tronic 310,52155.0,Deportivo bajo
653,AUDI,TT,Coupé 2.0TDI Black line edition,52237.0,Deportivo bajo
654,AUDI,TT,S Roadster 2.0 TFSI quattro 310,54567.0,Deportivo bajo
655,AUDI,TT,S Roadster 2.0 TFSI quattro S-Tronic 310,54813.0,Deportivo bajo
656,AUDI,TT,S RS Coupé 2.5 TFSI quattro S-Tronic,79671.0,Deportivo bajo
657,AUDI,TT,S RS Roadster 2.5 TFSI quattro S-Tronic,82681.0,Deportivo bajo
659,BMW,I3,94 Ah,36964.0,Monovolumen polivalente
660,BMW,I3,Range Extender,40314.0,Monovolumen polivalente
661,BMW,I3,94 Ah Range Extender,41564.0,Monovolumen polivalente
663,BMW,SERIE 1,116d,18322.0,Compacto
664,BMW,SERIE 1,116d,19178.0,Compacto
665,BMW,SERIE 1,116i,19502.0,Compacto
666,BMW,SERIE 1,118d,20181.0,Compacto
667,BMW,SERIE 1,116dA,20247.0,Compacto
668,BMW,SERIE 1,118i,20577.0,Compacto
669,BMW,SERIE 1,116i (4.75),20777.0,Compacto
670,BMW,SERIE 1,116dA,21046.0,Compacto
671,BMW,SERIE 1,116i,21131.0,Compacto
672,BMW,SERIE 1,118i (4.75),21894.0,Compacto
673,BMW,SERIE 1,118dA,22071.0,Compacto
674,BMW,SERIE 1,118d xDrive,22089.0,Compacto
675,BMW,SERIE 1,118i,22120.0,Compacto
676,BMW,SERIE 1,118d,22146.0,Compacto
677,BMW,SERIE 1,120d,22335.0,Compacto
678,BMW,SERIE 1,116i (4.75),22470.0,Compacto
679,BMW,SERIE 1,118iA,22536.0,Compacto
680,BMW,SERIE 1,120i,23454.0,Compacto
681,BMW,SERIE 1,118i (4.75),23498.0,Compacto
682,BMW,SERIE 1,118iA,24079.0,Compacto
683,BMW,SERIE 1,118dA,24105.0,Compacto
684,BMW,SERIE 1,118d xDrive,24124.0,Compacto
685,BMW,SERIE 1,120dA,24203.0,Compacto
686,BMW,SERIE 1,120d,24382.0,Compacto
687,BMW,SERIE 1,118d xDrive (4.75),24412.0,Compacto
688,BMW,SERIE 1,120i,25026.0,Compacto
689,BMW,SERIE 1,118d xDrive (4.75),25072.0,Compacto
690,BMW,SERIE 1,120iA,25490.0,Compacto
691,BMW,SERIE 1,120dA,26341.0,Compacto
692,BMW,SERIE 1,120dA xDrive,26763.0,Compacto
693,BMW,SERIE 1,120iA,27061.0,Compacto
694,BMW,SERIE 1,125iA,28399.0,Compacto
695,BMW,SERIE 1,120dA xDrive,29026.0,Compacto
696,BMW,SERIE 1,120dA xDrive (4.75),29269.0,Compacto
697,BMW,SERIE 1,125iA,29971.0,Compacto
698,BMW,SERIE 1,120dA xDrive (4.75),31693.0,Compacto
699,BMW,SERIE 1,M140i,34690.0,Compacto
700,BMW,SERIE 1,M140i,35492.0,Compacto
701,BMW,SERIE 1,M140iA,36925.0,Compacto
702,BMW,SERIE 1,M140iA,37728.0,Compacto
703,BMW,SERIE 2,216d Gran Tourer,22822.0,Compacto
704,BMW,SERIE 2,216d Gran Tourer,22822.0,Monovolumen compacto
705,BMW,SERIE 2,216dA Gran Tourer,24626.0,Compacto
706,BMW,SERIE 2,216dA Gran Tourer,24626.0,Monovolumen compacto
707,BMW,SERIE 2,216d Active Tourer,24850.0,Compacto
708,BMW,SERIE 2,216d Active Tourer,24850.0,Monovolumen compacto
709,BMW,SERIE 2,218d Gran Tourer,24978.0,Compacto
710,BMW,SERIE 2,218d Gran Tourer,24978.0,Monovolumen compacto
711,BMW,SERIE 2,218i Active Tourer,25372.0,Compacto
712,BMW,SERIE 2,218i Active Tourer,25372.0,Monovolumen compacto
713,BMW,SERIE 2,218d Coupé,25593.0,Compacto
714,BMW,SERIE 2,218d Coupé,25593.0,Monovolumen compacto
715,BMW,SERIE 2,218iA Gran Tourer,26158.0,Compacto
716,BMW,SERIE 2,218iA Gran Tourer,26158.0,Monovolumen compacto
717,BMW,SERIE 2,216dA Gran Tourer (4.75),26322.0,Compacto
718,BMW,SERIE 2,216dA Gran Tourer (4.75),26322.0,Monovolumen compacto
719,BMW,SERIE 2,216dA Active Tourer,26334.0,Compacto
720,BMW,SERIE 2,216dA Active Tourer,26334.0,Monovolumen compacto
721,BMW,SERIE 2,218d Gran Tourer (4.75),26688.0,Compacto
722,BMW,SERIE 2,218d Gran Tourer (4.75),26688.0,Monovolumen compacto
723,BMW,SERIE 2,218i Coupé,26728.0,Compacto
724,BMW,SERIE 2,218i Coupé,26728.0,Monovolumen compacto
725,BMW,SERIE 2,218d Gran Tourer xDrive,26950.0,Compacto
726,BMW,SERIE 2,218d Gran Tourer xDrive,26950.0,Monovolumen compacto
727,BMW,SERIE 2,218d Active Tourer,26982.0,Compacto
728,BMW,SERIE 2,218d Active Tourer,26982.0,Monovolumen compacto
